






Time,Channel,id,Flags,DLC,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Counter,AbsTime
1.85409,2,259,196610,8,e9,0c,7f,07,23,0e,fe,0c,1171,2024-11-16 12:24:16
1.85608,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1172,2024-11-16 12:24:16
1.85809,2,259,196610,8,ea,0c,80,07,23,0e,ff,0c,1173,2024-11-16 12:24:16
1.86013,2,1552,196610,8,8a,04,00,7c,cf,00,3e,46,1174,2024-11-16 12:24:16
1.86027,2,1553,196610,8,a1,0f,0a,ee,e8,01,e2,6b,1175,2024-11-16 12:24:16
1.86209,2,259,196610,8,ea,0c,81,07,24,0e,00,0d,1176,2024-11-16 12:24:16
1.86472,2,1554,196610,8,a2,e2,10,c2,30,08,f1,88,1177,2024-11-16 12:24:16
1.86485,2,1555,196610,8,00,00,80,6d,04,05,6d,fc,1178,2024-11-16 12:24:16
1.86609,2,259,196610,8,e9,0c,81,07,22,0e,ff,0c,1179,2024-11-16 12:24:16
1.86620,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1180,2024-11-16 12:24:16
1.87009,2,259,196610,8,e9,0c,80,07,21,0e,fe,0c,1181,2024-11-16 12:24:16
1.87113,2,1552,196610,8,ed,05,00,ea,d3,00,f7,47,1182,2024-11-16 12:24:16
1.87127,2,1553,196610,8,28,10,0a,89,e5,01,db,6c,1183,2024-11-16 12:24:16
1.87409,2,259,196610,8,ea,0c,81,07,23,0e,ff,0c,1184,2024-11-16 12:24:16
1.87574,2,1554,196610,8,73,e4,10,a1,2c,08,99,8b,1185,2024-11-16 12:24:16
1.87588,2,1555,196610,8,00,00,80,20,fb,04,35,fc,1186,2024-11-16 12:24:16
1.87608,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1187,2024-11-16 12:24:16
1.87809,2,259,196610,8,e9,0c,81,07,23,0e,ff,0c,1188,2024-11-16 12:24:16
1.88209,2,259,196610,8,e8,0c,80,07,23,0e,ff,0c,1189,2024-11-16 12:24:16
1.88223,2,1552,196610,8,99,02,00,f4,d1,00,de,3b,1190,2024-11-16 12:24:16
1.88236,2,1553,196610,8,9f,10,0a,ec,e8,01,db,6c,1191,2024-11-16 12:24:16
1.88609,2,259,196610,8,ea,0c,80,07,24,0e,fe,0c,1192,2024-11-16 12:24:16
1.88620,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1193,2024-11-16 12:24:16
1.88676,2,1554,196610,8,11,e1,10,69,2c,08,c4,8d,1194,2024-11-16 12:24:16
1.88689,2,1555,196610,8,00,00,80,7b,fb,04,da,fc,1195,2024-11-16 12:24:16
1.89009,2,259,196610,8,ea,0c,80,07,23,0e,ff,0c,1196,2024-11-16 12:24:16
1.89313,2,1552,196610,8,35,07,00,ad,d2,00,85,33,1197,2024-11-16 12:24:16
1.89327,2,1553,196610,8,36,13,0a,cf,ea,01,bc,6b,1198,2024-11-16 12:24:16
1.89409,2,259,196610,8,ea,0c,81,07,22,0e,ff,0c,1199,2024-11-16 12:24:16
1.89608,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1200,2024-11-16 12:24:16
1.89778,2,1554,196610,8,bc,dc,10,1b,2c,08,1d,8a,1201,2024-11-16 12:24:16
1.89791,2,1555,196610,8,00,00,80,ee,fb,04,a5,fd,1202,2024-11-16 12:24:16
1.89809,2,259,196610,8,e9,0c,80,07,25,0e,ff,0c,1203,2024-11-16 12:24:16
1.90209,2,259,196610,8,e9,0c,80,07,24,0e,00,0d,1204,2024-11-16 12:24:16
1.90413,2,1552,196610,8,eb,04,00,69,d3,00,00,35,1205,2024-11-16 12:24:16
1.90427,2,1553,196610,8,4d,11,0a,58,e9,01,07,6c,1206,2024-11-16 12:24:16
1.90609,2,259,196610,8,ea,0c,81,07,22,0e,00,0d,1207,2024-11-16 12:24:16
1.90620,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1208,2024-11-16 12:24:16
1.90879,2,1554,196610,8,bb,e3,10,b9,30,08,e7,88,1209,2024-11-16 12:24:16
1.90893,2,1555,196610,8,00,00,80,18,fa,04,81,fb,1210,2024-11-16 12:24:16
1.91009,2,259,196610,8,e9,0c,81,07,22,0e,ff,0c,1211,2024-11-16 12:24:16
1.91409,2,259,196610,8,e8,0c,81,07,23,0e,00,0d,1212,2024-11-16 12:24:16
1.91513,2,1552,196610,8,c8,06,00,4b,d4,00,5c,2f,1213,2024-11-16 12:24:16
1.91527,2,1553,196610,8,1a,10,0a,c2,eb,01,a6,70,1214,2024-11-16 12:24:16
1.91608,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1215,2024-11-16 12:24:16
1.91809,2,259,196610,8,ea,0c,81,07,24,0e,00,0d,1216,2024-11-16 12:24:16
1.91981,2,1554,196610,8,5b,e5,10,c2,30,08,aa,8c,1217,2024-11-16 12:24:16
1.91995,2,1555,196610,8,00,00,80,98,fb,04,e0,fe,1218,2024-11-16 12:24:16
1.92209,2,259,196610,8,ea,0c,80,07,24,0e,ff,0c,1219,2024-11-16 12:24:16
1.92270,1,1312,2,8,03,00,00,00,00,00,00,00,1220,2024-11-16 12:24:16
1.92609,2,259,196610,8,ea,0c,7f,07,23,0e,fe,0c,1221,2024-11-16 12:24:16
1.92621,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1222,2024-11-16 12:24:16
1.92634,2,1552,196610,8,eb,04,00,a6,d2,00,fc,3f,1223,2024-11-16 12:24:16
1.93009,2,259,196610,8,ea,0c,80,07,23,0e,ff,0c,1224,2024-11-16 12:24:16
1.93083,2,1554,196610,8,2c,e3,10,a2,29,08,2a,8c,1225,2024-11-16 12:24:16
1.93097,2,1555,196610,8,00,00,80,58,fe,04,23,00,1226,2024-11-16 12:24:16
1.93409,2,259,196610,8,e8,0c,80,07,22,0e,fe,0c,1227,2024-11-16 12:24:16
1.93608,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1228,2024-11-16 12:24:16
1.93713,2,1552,196610,8,8a,04,00,be,d3,00,2d,50,1229,2024-11-16 12:24:16
1.93727,2,1553,196610,8,a2,12,0a,37,e3,01,c1,6b,1230,2024-11-16 12:24:16
1.93809,2,259,196610,8,ea,0c,7f,07,22,0e,ff,0c,1231,2024-11-16 12:24:16
1.94185,2,1554,196610,8,d6,e5,10,5f,32,08,8e,8b,1232,2024-11-16 12:24:16
1.94198,2,1555,196610,8,00,00,80,03,fd,04,66,fe,1233,2024-11-16 12:24:16
1.94210,2,259,196610,8,e9,0c,80,07,23,0e,04,0d,1234,2024-11-16 12:24:16
1.94609,2,259,196610,8,e9,0c,7f,07,22,0e,fe,0c,1235,2024-11-16 12:24:16
1.94620,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1236,2024-11-16 12:24:16
1.94813,2,1552,196610,8,00,03,00,a5,d1,00,38,5e,1237,2024-11-16 12:24:16
1.94827,2,1553,196610,8,9f,10,0a,4b,ea,01,db,6e,1238,2024-11-16 12:24:16
1.95009,2,259,196610,8,ea,0c,7f,07,23,0e,00,0d,1239,2024-11-16 12:24:16
1.95286,2,1554,196610,8,a2,e2,10,f4,30,08,d8,8b,1240,2024-11-16 12:24:16
1.95300,2,1555,196610,8,00,00,80,20,fe,04,19,fe,1241,2024-11-16 12:24:16
1.95409,2,259,196610,8,e9,0c,80,07,23,0e,01,0d,1242,2024-11-16 12:24:16
1.95608,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1243,2024-11-16 12:24:16
1.95809,2,259,196610,8,ea,0c,7f,07,22,0e,00,0d,1244,2024-11-16 12:24:16
1.95913,2,1552,196610,8,30,03,00,cf,d3,00,fb,5d,1245,2024-11-16 12:24:16
1.95927,2,1553,196610,8,64,12,0a,86,e8,01,f4,6e,1246,2024-11-16 12:24:16
1.96209,2,259,196610,8,e9,0c,80,07,24,0e,00,0d,1247,2024-11-16 12:24:16
1.96388,2,1554,196610,8,15,e1,10,e5,2e,08,f1,88,1248,2024-11-16 12:24:16
1.96402,2,1555,196610,8,00,00,80,e6,fa,04,bb,fd,1249,2024-11-16 12:24:16
1.96609,2,259,196610,8,eb,0c,7f,07,22,0e,00,0d,1250,2024-11-16 12:24:16
1.96620,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1251,2024-11-16 12:24:16
1.97009,2,259,196610,8,e9,0c,80,07,22,0e,fe,0c,1252,2024-11-16 12:24:16
1.97023,2,1552,196610,8,ed,05,00,b6,d4,00,63,5a,1253,2024-11-16 12:24:16
1.97036,2,1553,196610,8,1c,11,0a,30,e6,01,d3,6a,1254,2024-11-16 12:24:16
1.97409,2,259,196610,8,e9,0c,80,07,22,0e,ff,0c,1255,2024-11-16 12:24:16
1.97490,2,1554,196610,8,7f,df,10,c2,2e,08,6d,8a,1256,2024-11-16 12:24:16
1.97504,2,1555,196610,8,00,00,80,ee,fb,04,ae,ff,1257,2024-11-16 12:24:16
1.97608,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1258,2024-11-16 12:24:16
1.97809,2,259,196610,8,e9,0c,80,07,22,0e,00,0d,1259,2024-11-16 12:24:16
1.98113,2,1552,196610,8,01,06,00,a6,d2,00,56,45,1260,2024-11-16 12:24:16
1.98127,2,1553,196610,8,29,11,0a,c3,e9,01,e4,6a,1261,2024-11-16 12:24:16
1.98209,2,259,196610,8,ea,0c,80,07,23,0e,00,0d,1262,2024-11-16 12:24:16
1.98592,2,1554,196610,8,e6,e3,10,57,32,08,d7,8b,1263,2024-11-16 12:24:16
1.98605,2,1555,196610,8,00,00,80,36,fa,04,09,fd,1264,2024-11-16 12:24:16
1.98617,2,259,196610,8,ea,0c,7f,07,22,0e,ff,0c,1265,2024-11-16 12:24:16
1.98628,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1266,2024-11-16 12:24:16
1.99009,2,259,196610,8,e9,0c,81,07,23,0e,ff,0c,1267,2024-11-16 12:24:16
1.99213,2,1552,196610,8,93,04,00,43,d5,00,82,4a,1268,2024-11-16 12:24:16
1.99227,2,1553,196610,8,a1,0f,0a,86,e8,01,b0,6c,1269,2024-11-16 12:24:16
1.99409,2,259,196610,8,e9,0c,80,07,23,0e,ff,0c,1270,2024-11-16 12:24:16
1.99607,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1271,2024-11-16 12:24:16
1.99694,2,1554,196610,8,b9,e4,10,69,2c,08,09,8c,1272,2024-11-16 12:24:16
1.99707,2,1555,196610,8,00,00,80,48,fd,04,ae,ff,1273,2024-11-16 12:24:16
1.99809,2,259,196610,8,ea,0c,80,07,22,0e,fe,0c,1274,2024-11-16 12:24:16
2.00209,2,259,196610,8,ea,0c,80,07,22,0e,00,0d,1275,2024-11-16 12:24:16
2.00313,2,1552,196610,8,d5,02,00,11,d1,00,21,4b,1276,2024-11-16 12:24:16
2.00327,2,1553,196610,8,e9,12,0a,0c,e8,01,88,6d,1277,2024-11-16 12:24:16
2.00609,2,259,196610,8,e9,0c,80,07,23,0e,fe,0c,1278,2024-11-16 12:24:16
2.00620,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1279,2024-11-16 12:24:16
2.00795,2,1554,196610,8,b1,e6,10,69,2c,08,6d,8a,1280,2024-11-16 12:24:16
2.00809,2,1555,196610,8,00,00,80,e2,fe,04,cf,fe,1281,2024-11-16 12:24:16
2.01009,2,259,196610,8,ea,0c,7f,07,22,0e,fe,0c,1282,2024-11-16 12:24:16
2.01409,2,259,196610,8,ea,0c,7f,07,23,0e,ff,0c,1283,2024-11-16 12:24:16
2.01423,2,1552,196610,8,83,05,00,a2,d2,00,2d,56,1284,2024-11-16 12:24:16
2.01436,2,1553,196610,8,8d,0f,0a,a8,eb,01,23,70,1285,2024-11-16 12:24:16
2.01608,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1286,2024-11-16 12:24:16
2.01809,2,259,196610,8,ea,0c,81,07,23,0e,fe,0c,1287,2024-11-16 12:24:16
2.01897,2,1554,196610,8,a2,e2,10,aa,2c,08,6d,8a,1288,2024-11-16 12:24:16
2.01911,2,1555,196610,8,00,00,80,68,fc,04,52,fe,1289,2024-11-16 12:24:16
2.02209,2,259,196610,8,e9,0c,80,07,23,0e,00,0d,1290,2024-11-16 12:24:16
2.02269,1,1312,2,8,03,00,00,00,00,00,00,00,1291,2024-11-16 12:24:16
2.02513,2,1552,196610,8,7b,07,00,0e,d2,00,c8,6a,1292,2024-11-16 12:24:16
2.02527,2,1553,196610,8,82,12,0a,0e,e8,01,c8,68,1293,2024-11-16 12:24:16
2.02609,2,259,196610,8,e9,0c,7f,07,22,0e,ff,0c,1294,2024-11-16 12:24:16
2.02620,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1295,2024-11-16 12:24:16
2.02896,1,486060185,4,7,02,11,44,c4,3f,3e,05,,1296,2024-11-16 12:24:16
2.02965,1,1281,2,8,00,00,00,00,00,00,00,00,1297,2024-11-16 12:24:16
2.02999,2,1554,196610,8,a2,e2,10,c6,30,08,6d,8a,1298,2024-11-16 12:24:16
2.03010,2,259,196610,8,e9,0c,80,07,22,0e,00,0d,1299,2024-11-16 12:24:16
2.03062,1,1282,2,8,00,00,00,00,00,8e,8e,8e,1300,2024-11-16 12:24:16
2.03162,1,1283,2,8,00,48,48,48,48,14,12,12,1301,2024-11-16 12:24:16
2.03264,1,1284,2,8,01,01,01,01,00,00,00,00,1302,2024-11-16 12:24:16
2.03361,1,1285,2,8,00,46,45,46,45,45,45,45,1303,2024-11-16 12:24:16
2.03409,2,259,196610,8,ea,0c,80,07,22,0e,00,0d,1304,2024-11-16 12:24:16
2.03608,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1305,2024-11-16 12:24:16
2.03621,2,1552,196610,8,ed,05,00,e0,d3,00,a0,73,1306,2024-11-16 12:24:16
2.03635,2,1553,196610,8,78,15,0a,fb,e8,01,27,68,1307,2024-11-16 12:24:16
2.03809,2,259,196610,8,e9,0c,7f,07,22,0e,ff,0c,1308,2024-11-16 12:24:16
2.03864,1,1280,2,8,10,00,00,00,00,00,00,00,1309,2024-11-16 12:24:16
2.03964,1,1281,2,8,01,00,00,00,00,00,00,00,1310,2024-11-16 12:24:16
2.04063,1,1282,2,8,01,8e,00,00,00,00,00,00,1311,2024-11-16 12:24:16
2.04101,2,1554,196610,8,a2,e2,10,48,2a,08,1d,8a,1312,2024-11-16 12:24:16
2.04115,2,1555,196610,8,00,00,80,84,fb,04,83,fd,1313,2024-11-16 12:24:16
2.04161,1,1283,2,8,01,13,48,48,48,48,48,48,1314,2024-11-16 12:24:16
2.04209,2,259,196610,8,ea,0c,80,07,23,0e,00,0d,1315,2024-11-16 12:24:16
2.04263,1,1284,2,8,41,01,01,01,01,01,01,00,1316,2024-11-16 12:24:16
2.04361,1,1285,2,8,01,45,44,44,44,45,45,44,1317,2024-11-16 12:24:16
2.04609,2,259,196610,8,ea,0c,80,07,23,0e,ff,0c,1318,2024-11-16 12:24:16
2.04620,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1319,2024-11-16 12:24:16
2.04713,2,1552,196610,8,b3,07,00,0c,d0,00,96,76,1320,2024-11-16 12:24:16
2.04727,2,1553,196610,8,85,0d,0a,86,e8,01,e4,6a,1321,2024-11-16 12:24:16
2.04964,1,1281,2,8,02,03,00,00,00,00,00,00,1322,2024-11-16 12:24:16
2.05009,2,259,196610,8,e9,0c,81,07,23,0e,ff,0c,1323,2024-11-16 12:24:16
2.05063,1,1282,2,8,02,0b,00,00,00,00,00,00,1324,2024-11-16 12:24:16
2.05163,1,1283,2,8,02,48,00,00,00,00,00,00,1325,2024-11-16 12:24:16
2.05203,2,1554,196610,8,46,e5,10,bc,31,08,27,8b,1326,2024-11-16 12:24:16
2.05216,2,1555,196610,8,00,00,80,a7,fa,04,fb,fd,1327,2024-11-16 12:24:16
2.05363,1,1285,2,8,02,45,45,00,00,00,00,00,1328,2024-11-16 12:24:16
2.05409,2,259,196610,8,eb,0c,81,07,23,0e,ff,0c,1329,2024-11-16 12:24:16
2.05608,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1330,2024-11-16 12:24:16
2.05809,2,259,196610,8,ea,0c,82,07,23,0e,fe,0c,1331,2024-11-16 12:24:16
2.05823,2,1552,196610,8,8a,04,00,df,d3,00,53,6d,1332,2024-11-16 12:24:16
2.05836,2,1553,196610,8,3f,10,0a,f4,e6,01,91,6d,1333,2024-11-16 12:24:16
2.05863,1,1280,2,8,30,14,76,00,00,9a,82,f9,1334,2024-11-16 12:24:16
2.05884,1,1680,2,6,14,76,00,00,9a,82,,,1335,2024-11-16 12:24:16
2.06209,2,259,196610,8,ea,0c,80,07,23,0e,ff,0c,1336,2024-11-16 12:24:16
2.06304,2,1554,196610,8,fc,e2,10,85,31,08,0b,8d,1337,2024-11-16 12:24:16
2.06318,2,1555,196610,8,00,00,80,bd,fd,04,f5,ff,1338,2024-11-16 12:24:16
2.06609,2,259,196610,8,ea,0c,81,07,24,0e,00,0d,1339,2024-11-16 12:24:16
2.06620,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1340,2024-11-16 12:24:16
2.06864,1,1280,2,8,40,00,00,00,00,00,00,00,1341,2024-11-16 12:24:16
2.06913,2,1552,196610,8,44,03,00,49,d2,00,2d,67,1342,2024-11-16 12:24:16
2.06927,2,1553,196610,8,a1,0f,0a,cf,e8,01,0a,6b,1343,2024-11-16 12:24:16
2.07009,2,259,196610,8,ea,0c,80,07,23,0e,00,0d,1344,2024-11-16 12:24:16
2.07362,1,1285,2,8,04,13,01,41,00,00,44,c4,1345,2024-11-16 12:24:16
2.07406,2,1554,196610,8,e4,e1,10,54,2f,08,9a,8c,1346,2024-11-16 12:24:16
2.07418,2,259,196610,8,e9,0c,81,07,23,0e,f8,0c,1347,2024-11-16 12:24:16
2.07467,1,513,2,3,3d,49,00,,,,,,1348,2024-11-16 12:24:16
2.07484,1,385,2,4,49,c5,29,00,,,,,1349,2024-11-16 12:24:16
2.07578,1,513,2,3,3d,4a,00,,,,,,1350,2024-11-16 12:24:16
2.07595,1,385,2,4,4a,52,48,00,,,,,1351,2024-11-16 12:24:16
2.07608,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1352,2024-11-16 12:24:16
2.07667,1,513,2,3,3d,4b,00,,,,,,1353,2024-11-16 12:24:16
2.07683,1,385,2,4,4b,ba,2b,00,,,,,1354,2024-11-16 12:24:16
2.07809,2,259,196610,8,e9,0c,81,07,22,0e,ff,0c,1355,2024-11-16 12:24:16
2.07865,1,1280,2,8,00,00,00,00,00,00,00,00,1356,2024-11-16 12:24:16
2.08013,2,1552,196610,8,7b,07,00,58,d4,00,c1,5f,1357,2024-11-16 12:24:16
2.08027,2,1553,196610,8,9f,10,0a,d7,e8,01,37,69,1358,2024-11-16 12:24:16
2.08209,2,259,196610,8,ea,0c,81,07,23,0e,ff,0c,1359,2024-11-16 12:24:16
2.08508,2,1554,196610,8,e3,e6,10,aa,2c,08,e4,8d,1360,2024-11-16 12:24:16
2.08522,2,1555,196610,8,00,00,80,88,02,05,9f,00,1361,2024-11-16 12:24:16
2.08609,2,259,196610,8,e9,0c,81,07,23,0e,fe,0c,1362,2024-11-16 12:24:16
2.08621,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1363,2024-11-16 12:24:16
2.09009,2,259,196610,8,ea,0c,80,07,22,0e,00,0d,1364,2024-11-16 12:24:16
2.09113,2,1552,196610,8,12,07,00,1c,d3,00,d6,63,1365,2024-11-16 12:24:16
2.09127,2,1553,196610,8,14,10,0a,08,e9,01,c1,6a,1366,2024-11-16 12:24:16
2.09409,2,259,196610,8,e9,0c,80,07,23,0e,ff,0c,1367,2024-11-16 12:24:16
2.09610,2,1554,196610,8,32,e4,10,b0,2a,08,65,8a,1368,2024-11-16 12:24:16
2.09621,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1369,2024-11-16 12:24:16
2.09809,2,259,196610,8,ea,0c,81,07,22,0e,fd,0c,1370,2024-11-16 12:24:16
2.10209,2,259,196610,8,ea,0c,80,07,23,0e,ff,0c,1371,2024-11-16 12:24:16
2.10223,2,1552,196610,8,76,04,00,58,d4,00,61,72,1372,2024-11-16 12:24:16
2.10236,2,1553,196610,8,ae,0e,0a,25,e8,01,23,70,1373,2024-11-16 12:24:16
2.10609,2,259,196610,8,ea,0c,7f,07,22,0e,00,0d,1374,2024-11-16 12:24:16
2.10620,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1375,2024-11-16 12:24:16
2.10712,2,1554,196610,8,e4,e1,10,fe,31,08,b8,8a,1376,2024-11-16 12:24:16
2.10725,2,1555,196610,8,00,00,80,c5,fe,04,53,fe,1377,2024-11-16 12:24:16
2.11009,2,259,196610,8,ea,0c,80,07,22,0e,ff,0c,1378,2024-11-16 12:24:16
2.11313,2,1552,196610,8,99,02,00,a6,d2,00,8e,82,1379,2024-11-16 12:24:16
2.11327,2,1553,196610,8,ab,11,0a,a8,e6,01,23,70,1380,2024-11-16 12:24:16
2.11409,2,259,196610,8,ea,0c,80,07,23,0e,ff,0c,1381,2024-11-16 12:24:16
2.11608,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1382,2024-11-16 12:24:16
2.11809,2,259,196610,8,e9,0c,81,07,23,0e,00,0d,1383,2024-11-16 12:24:16
2.11823,2,1554,196610,8,f2,e0,10,44,2e,08,9b,8e,1384,2024-11-16 12:24:16
2.11836,2,1555,196610,8,00,00,80,d4,01,05,7c,fd,1385,2024-11-16 12:24:16
2.12209,2,259,196610,8,e9,0c,81,07,23,0e,00,0d,1386,2024-11-16 12:24:16
2.12271,1,1312,2,8,03,00,00,00,00,00,00,00,1387,2024-11-16 12:24:16
2.12413,2,1552,196610,8,0e,04,00,ce,d3,00,ea,90,1388,2024-11-16 12:24:16
2.12427,2,1553,196610,8,b4,11,0a,f3,e7,01,0f,6c,1389,2024-11-16 12:24:16
2.12610,2,259,196610,8,e9,0c,80,07,23,0e,fe,0c,1390,2024-11-16 12:24:16
2.12621,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1391,2024-11-16 12:24:16
2.12916,2,1554,196610,8,88,de,10,f6,30,08,fa,88,1392,2024-11-16 12:24:16
2.12929,2,1555,196610,8,00,00,80,3d,fd,04,53,fe,1393,2024-11-16 12:24:16
2.13009,2,259,196610,8,ea,0c,80,07,22,0e,fe,0c,1394,2024-11-16 12:24:16
2.13409,2,259,196610,8,ea,0c,80,07,23,0e,fe,0c,1395,2024-11-16 12:24:16
2.13513,2,1552,196610,8,03,01,00,eb,d2,00,06,91,1396,2024-11-16 12:24:16
2.13527,2,1553,196610,8,e7,10,0a,f4,e6,01,a5,6b,1397,2024-11-16 12:24:16
2.13607,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1398,2024-11-16 12:24:16
2.13809,2,259,196610,8,ea,0c,80,07,23,0e,fe,0c,1399,2024-11-16 12:24:16
2.14017,2,1554,196610,8,00,e0,10,df,2a,08,99,8b,1400,2024-11-16 12:24:16
2.14031,2,1555,196610,8,00,00,80,49,fc,04,d2,fc,1401,2024-11-16 12:24:16
2.14209,2,259,196610,8,e9,0c,7f,07,22,0e,ff,0c,1402,2024-11-16 12:24:16
2.14609,2,259,196610,8,ea,0c,7f,07,24,0e,00,0d,1403,2024-11-16 12:24:16
2.14620,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1404,2024-11-16 12:24:16
2.14634,2,1552,196610,8,b4,03,00,0e,d2,00,4d,89,1405,2024-11-16 12:24:16
2.15009,2,259,196610,8,e9,0c,80,07,22,0e,ff,0c,1406,2024-11-16 12:24:16
2.15119,2,1554,196610,8,a2,e2,10,d8,33,08,50,8a,1407,2024-11-16 12:24:16
2.15133,2,1555,196610,8,00,00,80,d0,fd,04,57,fb,1408,2024-11-16 12:24:16
2.15409,2,259,196610,8,ea,0c,81,07,23,0e,fd,0c,1409,2024-11-16 12:24:16
2.15608,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1410,2024-11-16 12:24:16
2.15713,2,1552,196610,8,7c,06,00,67,d3,00,17,7d,1411,2024-11-16 12:24:16
2.15727,2,1553,196610,8,ed,0f,0a,58,e9,01,1e,6a,1412,2024-11-16 12:24:16
2.15809,2,259,196610,8,e9,0c,81,07,23,0e,ff,0c,1413,2024-11-16 12:24:16
2.16209,2,259,196610,8,e9,0c,80,07,22,0e,fe,0c,1414,2024-11-16 12:24:16
2.16222,2,1554,196610,8,a2,e2,10,ec,2d,08,b9,8b,1415,2024-11-16 12:24:16
2.16236,2,1555,196610,8,00,00,80,03,fd,04,85,f8,1416,2024-11-16 12:24:16
2.16609,2,259,196610,8,e9,0c,81,07,22,0e,ff,0c,1417,2024-11-16 12:24:16
2.16620,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1418,2024-11-16 12:24:16
2.16813,2,1552,196610,8,af,03,00,66,d5,00,b3,7a,1419,2024-11-16 12:24:16
2.16826,2,1553,196610,8,0d,13,0a,c5,e6,01,b0,6c,1420,2024-11-16 12:24:16
2.17009,2,259,196610,8,ea,0c,7f,07,23,0e,fe,0c,1421,2024-11-16 12:24:16
2.17323,2,1554,196610,8,42,e7,10,f6,30,08,50,8a,1422,2024-11-16 12:24:16
2.17336,2,1555,196610,8,00,00,80,a8,fa,04,ed,fb,1423,2024-11-16 12:24:16
2.17409,2,259,196610,8,e9,0c,80,07,23,0e,fe,0c,1424,2024-11-16 12:24:16
2.17608,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1425,2024-11-16 12:24:16
2.17809,2,259,196610,8,ea,0c,81,07,24,0e,01,0d,1426,2024-11-16 12:24:16
2.17913,2,1552,196610,8,9b,04,00,66,d5,00,7b,78,1427,2024-11-16 12:24:16
2.17927,2,1553,196610,8,c6,0f,0a,f3,e7,01,f8,6d,1428,2024-11-16 12:24:16
2.18209,2,259,196610,8,ea,0c,80,07,22,0e,00,0d,1429,2024-11-16 12:24:16
2.18244,1,513,2,3,3d,30,0a,,,,,,1430,2024-11-16 12:24:16
2.18425,2,1554,196610,8,1c,e4,10,f4,30,08,9a,8c,1431,2024-11-16 12:24:16
2.18438,2,1555,196610,8,00,00,80,56,fe,04,3b,fe,1432,2024-11-16 12:24:16
2.18609,2,259,196610,8,ea,0c,80,07,23,0e,ff,0c,1433,2024-11-16 12:24:16
2.18620,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1434,2024-11-16 12:24:16
2.19009,2,259,196610,8,ea,0c,81,07,22,0e,00,0d,1435,2024-11-16 12:24:16
2.19023,2,1552,196610,8,99,02,00,a4,d2,00,d6,84,1436,2024-11-16 12:24:16
2.19036,2,1553,196610,8,36,13,0a,cf,ea,01,98,6b,1437,2024-11-16 12:24:16
2.19253,1,385,2,4,30,00,00,01,,,,,1438,2024-11-16 12:24:16
2.19409,2,259,196610,8,ea,0c,81,07,23,0e,00,0d,1439,2024-11-16 12:24:16
2.19526,2,1554,196610,8,15,e1,10,44,2e,08,1d,8a,1440,2024-11-16 12:24:16
2.19540,2,1555,196610,8,00,00,80,7b,fb,04,35,fc,1441,2024-11-16 12:24:16
2.19608,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1442,2024-11-16 12:24:16
2.19809,2,259,196610,8,ea,0c,81,07,24,0e,fe,0c,1443,2024-11-16 12:24:16
2.20113,2,1552,196610,8,be,04,00,b6,d4,00,07,98,1444,2024-11-16 12:24:16
2.20127,2,1553,196610,8,af,11,0a,a8,eb,01,82,70,1445,2024-11-16 12:24:16
2.20209,2,259,196610,8,ea,0c,80,07,23,0e,fd,0c,1446,2024-11-16 12:24:16
2.20256,1,385,2,4,30,00,00,01,,,,,1447,2024-11-16 12:24:16
2.20609,2,259,196610,8,e9,0c,80,07,23,0e,fe,0c,1448,2024-11-16 12:24:16
2.20620,2,101,196610,8,6a,bc,73,46,0d,25,17,44,1449,2024-11-16 12:24:16
