Time,Channel,id,Flags,DLC,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19,Data20,Data21,Data22,Data23,Data24,Data25,Data26,Data27,Data28,Data29,Data30,Data31,Data32,Data33,Data34,Data35,Data36,Data37,Data38,Data39,Data40,Data41,Data42,Data43,Data44,Data45,Data46,Data47,Data48,Data49,Data50,Data51,Data52,Data53,Data54,Data55,Data56,Data57,Data58,Data59,Data60,Data61,Data62,Data63,Counter,AbsTime
7.93213,2,1552,196610,11,c8,06,00,43,d5,00,aa,23,04,ba,95,05,1a,26,05,48,01,09,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9561,2024-11-16 12:24:22
7.93227,2,1553,196610,11,28,13,0a,0e,e8,01,e9,6c,08,03,7a,03,b0,62,04,e6,02,06,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9562,2024-11-16 12:24:22
7.93338,1,385,2,4,30,00,00,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9563,2024-11-16 12:24:22
7.93409,2,259,196610,10,eb,0c,80,07,1f,0e,fb,0c,66,0f,ba,0f,92,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9564,2024-11-16 12:24:22
7.93438,1,385,2,4,27,00,00,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9565,2024-11-16 12:24:22
7.93509,2,1554,196610,11,0e,e3,10,b5,31,08,13,8e,0d,ff,ff,7f,38,d2,06,bb,0b,05,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9566,2024-11-16 12:24:22
7.93523,2,1555,196610,11,00,00,80,ec,fe,04,81,ff,22,f4,59,06,3b,b9,05,44,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9567,2024-11-16 12:24:22
7.93609,2,101,196610,10,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9568,2024-11-16 12:24:22
7.93809,2,259,196610,10,ec,0c,81,07,20,0e,f9,0c,67,0f,bb,0f,93,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9569,2024-11-16 12:24:22
7.94135,2,6,196610,10,00,00,00,00,00,00,00,00,2e,d9,12,3f,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9570,2024-11-16 12:24:22
7.94137,1,513,2,3,90,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9571,2024-11-16 12:24:22
7.94147,2,100,196610,10,02,00,00,00,00,00,00,00,2e,d9,12,3f,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9572,2024-11-16 12:24:22
7.94152,1,513,2,3,c4,4f,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9573,2024-11-16 12:24:22
7.94167,1,513,2,3,c5,ff,3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9574,2024-11-16 12:24:22
7.94209,2,259,196610,10,ec,0c,80,07,1f,0e,fb,0c,66,0f,bb,0f,91,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9575,2024-11-16 12:24:22
7.94313,2,1552,196610,11,0e,04,00,60,d4,00,da,2c,04,ad,92,05,31,27,05,09,05,09,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9576,2024-11-16 12:24:22
7.94327,2,1553,196610,11,4d,12,0a,bf,e9,01,90,6a,08,7c,7d,03,6c,5d,04,a4,06,06,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9577,2024-11-16 12:24:22
7.94337,1,385,2,4,30,00,00,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9578,2024-11-16 12:24:22
7.94432,1,385,2,4,27,01,00,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9579,2024-11-16 12:24:22
7.94611,2,1554,196610,11,7b,e1,10,ea,30,08,26,8e,0d,ff,ff,7f,1a,d6,06,9a,11,05,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9580,2024-11-16 12:24:22
7.94622,2,259,196610,10,ea,0c,80,07,20,0e,fb,0c,65,0f,b9,0f,92,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9581,2024-11-16 12:24:22
7.94635,2,101,196610,10,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9582,2024-11-16 12:24:22
7.94780,2,81,458754,14,00,00,00,00,29,5c,8f,c2,f5,28,04,40,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,,,,,,,,,,,,,,,,,9583,2024-11-16 12:24:22
7.94815,2,82,458754,15,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,9584,2024-11-16 12:24:22
7.95009,2,259,196610,10,ea,0c,7f,07,21,0e,fb,0c,67,0f,ba,0f,93,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9585,2024-11-16 12:24:22
7.95235,2,6,196610,10,00,00,00,00,00,00,00,00,01,36,13,3f,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9586,2024-11-16 12:24:22
7.95236,1,513,2,3,90,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9587,2024-11-16 12:24:22
7.95247,2,100,196610,10,02,00,00,00,00,00,00,00,01,36,13,3f,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9588,2024-11-16 12:24:22
7.95251,1,513,2,3,c4,4f,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9589,2024-11-16 12:24:22
7.95266,1,513,2,3,c5,ff,3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9590,2024-11-16 12:24:22
7.95331,1,385,2,4,30,00,00,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9591,2024-11-16 12:24:22
7.95409,2,259,196610,10,ea,0c,7f,07,20,0e,fb,0c,66,0f,b9,0f,91,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9592,2024-11-16 12:24:22
7.95423,2,1552,196610,11,bb,03,00,d3,d3,00,a6,2b,04,ba,95,05,be,23,05,c3,ff,08,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9593,2024-11-16 12:24:22
7.95435,1,385,2,4,27,01,00,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9594,2024-11-16 12:24:22
7.95436,2,1553,196610,11,18,12,0a,cf,ea,01,08,71,08,0f,7c,03,5a,61,04,ef,ff,05,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9595,2024-11-16 12:24:22
7.95609,2,101,196610,10,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9596,2024-11-16 12:24:22
7.95712,2,1554,196610,11,a2,e2,10,a1,2c,08,bc,8f,0d,ff,ff,7f,24,d8,06,31,10,05,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9597,2024-11-16 12:24:22
7.95726,2,1555,196610,11,00,00,80,bc,fd,04,7c,00,23,a2,56,06,89,bc,05,6b,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9598,2024-11-16 12:24:22
7.95809,2,259,196610,10,eb,0c,7f,07,20,0e,fb,0c,67,0f,ba,0f,92,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9599,2024-11-16 12:24:22
7.96209,2,259,196610,10,eb,0c,81,07,1f,0e,fc,0c,65,0f,ba,0f,92,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9600,2024-11-16 12:24:22
7.96334,1,385,2,4,30,00,00,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9601,2024-11-16 12:24:22
7.96334,2,6,196610,10,00,00,00,00,00,00,00,00,2e,d9,12,3f,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9602,2024-11-16 12:24:22
7.96346,2,100,196610,10,02,00,00,00,00,00,00,00,2e,d9,12,3f,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9603,2024-11-16 12:24:22
7.96349,1,513,2,3,90,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9604,2024-11-16 12:24:22
7.96364,1,513,2,3,c4,4f,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9605,2024-11-16 12:24:22
7.96379,1,513,2,3,c5,ff,3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9606,2024-11-16 12:24:22
7.96434,1,385,2,4,27,01,00,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9607,2024-11-16 12:24:22
7.96513,2,1552,196610,11,bc,07,00,a6,d2,00,04,31,04,56,99,05,47,2a,05,f8,05,09,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9608,2024-11-16 12:24:22
7.96527,2,1553,196610,11,44,13,0a,7f,e6,01,a1,6d,08,03,7a,03,5a,61,04,30,05,06,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9609,2024-11-16 12:24:22
7.96609,2,259,196610,10,eb,0c,7f,07,20,0e,fb,0c,65,0f,ba,0f,93,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9610,2024-11-16 12:24:22
7.96621,2,101,196610,10,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9611,2024-11-16 12:24:22
7.96785,2,81,458754,14,00,00,00,00,52,b8,1e,85,eb,51,04,40,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,,,,,,,,,,,,,,,,,9612,2024-11-16 12:24:22
7.96821,2,82,458754,15,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,9613,2024-11-16 12:24:22
7.96835,2,1554,196610,11,00,e0,10,69,2c,08,a2,8f,0d,ff,ff,7f,da,d1,06,fd,13,05,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9614,2024-11-16 12:24:22
7.96848,2,1555,196610,11,00,00,80,74,fa,04,62,fe,22,79,59,06,0e,bc,05,dd,0b,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9615,2024-11-16 12:24:22
7.97009,2,259,196610,10,eb,0c,80,07,1f,0e,fd,0c,66,0f,ba,0f,93,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9616,2024-11-16 12:24:22
7.97328,1,385,2,4,30,00,00,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9617,2024-11-16 12:24:22
7.97409,2,259,196610,10,eb,0c,81,07,1f,0e,fd,0c,65,0f,ba,0f,92,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9618,2024-11-16 12:24:22
7.97431,1,385,2,4,27,00,00,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9619,2024-11-16 12:24:22
7.97434,2,6,196610,10,00,00,00,00,00,00,00,00,2e,d9,12,3f,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9620,2024-11-16 12:24:22
7.97446,2,100,196610,10,02,00,00,00,00,00,00,00,2e,d9,12,3f,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9621,2024-11-16 12:24:22
7.97447,1,513,2,3,90,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9622,2024-11-16 12:24:22
7.97462,1,513,2,3,c4,4f,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9623,2024-11-16 12:24:22
7.97477,1,513,2,3,c5,ff,3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9624,2024-11-16 12:24:22
7.97609,2,101,196610,10,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9625,2024-11-16 12:24:22
7.97622,2,1552,196610,11,41,01,00,43,d5,00,83,37,04,31,99,05,0a,24,05,f3,01,09,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9626,2024-11-16 12:24:22
7.97636,2,1553,196610,11,7c,12,0a,86,e8,01,04,6c,08,5a,7d,03,7f,5e,04,84,02,06,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9627,2024-11-16 12:24:22
7.97809,2,259,196610,10,ec,0c,81,07,20,0e,fa,0c,67,0f,ba,0f,93,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9628,2024-11-16 12:24:22
7.97915,2,1554,196610,11,09,e4,10,03,30,08,06,8f,0d,ff,ff,7f,fa,d6,06,35,11,05,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9629,2024-11-16 12:24:22
7.97929,2,1555,196610,11,00,00,80,c1,00,05,75,01,23,32,55,06,a5,ba,05,44,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9630,2024-11-16 12:24:22
7.98209,2,259,196610,10,ea,0c,81,07,1f,0e,fb,0c,67,0f,b9,0f,92,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9631,2024-11-16 12:24:22
7.98330,1,385,2,4,30,00,00,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9632,2024-11-16 12:24:22
7.98430,1,385,2,4,27,00,00,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9633,2024-11-16 12:24:22
7.98533,2,6,196610,10,00,00,00,00,00,00,00,00,2e,d9,12,3f,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9634,2024-11-16 12:24:22
7.98535,1,513,2,3,90,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9635,2024-11-16 12:24:22
7.98545,2,100,196610,10,02,00,00,00,00,00,00,00,2e,d9,12,3f,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9636,2024-11-16 12:24:22
7.98549,1,513,2,3,c4,4f,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9637,2024-11-16 12:24:22
7.98565,1,513,2,3,c5,ff,3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9638,2024-11-16 12:24:22
7.98609,2,259,196610,10,eb,0c,80,07,1e,0e,fb,0c,66,0f,ba,0f,91,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9639,2024-11-16 12:24:22
7.98622,2,101,196610,10,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9640,2024-11-16 12:24:22
7.98713,2,1552,196610,11,da,03,00,43,d5,00,d3,31,04,c4,9a,05,29,26,05,a2,05,09,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9641,2024-11-16 12:24:22
7.98726,2,1553,196610,11,d6,11,0a,ee,eb,01,8c,77,08,28,7f,03,c7,5c,04,b9,04,06,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9642,2024-11-16 12:24:22
7.98782,2,81,458754,14,00,00,00,00,7b,14,ae,47,e1,7a,04,40,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,,,,,,,,,,,,,,,,,9643,2024-11-16 12:24:22
7.98818,2,82,458754,15,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,9644,2024-11-16 12:24:22
7.99009,2,259,196610,10,eb,0c,7f,07,20,0e,fa,0c,67,0f,ba,0f,92,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9645,2024-11-16 12:24:22
7.99022,2,1554,196610,11,34,e5,10,af,31,08,14,91,0d,ff,ff,7f,0d,d7,06,fd,13,05,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9646,2024-11-16 12:24:22
7.99036,2,1555,196610,11,00,00,80,f8,fe,04,17,03,23,2f,5a,06,18,b8,05,0e,08,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9647,2024-11-16 12:24:22
7.99325,1,385,2,4,30,00,00,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9648,2024-11-16 12:24:22
7.99409,2,259,196610,10,eb,0c,7f,07,20,0e,fa,0c,67,0f,bb,0f,92,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9649,2024-11-16 12:24:22
7.99428,1,385,2,4,27,00,00,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9650,2024-11-16 12:24:22
7.99609,2,101,196610,10,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9651,2024-11-16 12:24:22
7.99632,2,6,196610,10,00,00,00,00,00,00,00,00,01,36,13,3f,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9652,2024-11-16 12:24:22
7.99634,1,513,2,3,90,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9653,2024-11-16 12:24:22
7.99644,2,100,196610,10,02,00,00,00,00,00,00,00,01,36,13,3f,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9654,2024-11-16 12:24:22
7.99648,1,513,2,3,c4,4f,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9655,2024-11-16 12:24:22
7.99664,1,513,2,3,c5,ff,3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9656,2024-11-16 12:24:22
7.99809,2,259,196610,10,eb,0c,81,07,20,0e,fb,0c,66,0f,ba,0f,93,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9657,2024-11-16 12:24:22
7.99823,2,1552,196610,11,ed,05,00,2d,d0,00,42,36,04,4e,97,05,03,22,05,b6,02,09,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9658,2024-11-16 12:24:22
7.99836,2,1553,196610,11,36,13,0a,04,ef,01,19,77,08,97,78,03,64,5b,04,19,02,06,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9659,2024-11-16 12:24:22
8.00118,2,1554,196610,11,d3,e1,10,f2,2e,08,08,91,0d,ff,ff,7f,ba,d3,06,2f,0d,05,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9660,2024-11-16 12:24:22
8.00132,2,1555,196610,11,00,00,80,fc,01,05,33,01,23,9b,5d,06,89,bc,05,bc,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9661,2024-11-16 12:24:22
8.00209,2,259,196610,10,ea,0c,80,07,20,0e,fa,0c,66,0f,bb,0f,92,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9662,2024-11-16 12:24:22
8.00327,1,385,2,4,30,00,00,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9663,2024-11-16 12:24:22
8.00427,1,385,2,4,27,fe,ff,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9664,2024-11-16 12:24:22
8.00609,2,259,196610,10,eb,0c,80,07,20,0e,fb,0c,66,0f,ba,0f,92,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9665,2024-11-16 12:24:22
8.00622,2,101,196610,10,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9666,2024-11-16 12:24:22
8.00731,2,6,196610,10,00,00,00,00,00,00,00,00,2e,d9,12,3f,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9667,2024-11-16 12:24:22
8.00733,1,513,2,3,90,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9668,2024-11-16 12:24:22
8.00743,2,100,196610,10,02,00,00,00,00,00,00,00,2e,d9,12,3f,00,00,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9669,2024-11-16 12:24:22
8.00747,1,513,2,3,c4,4f,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9670,2024-11-16 12:24:22
8.00763,1,513,2,3,c5,ff,3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9671,2024-11-16 12:24:22
8.00789,2,81,458754,14,00,00,00,00,a4,70,3d,0a,d7,a3,04,40,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,,,,,,,,,,,,,,,,,9672,2024-11-16 12:24:22
8.00825,2,82,458754,15,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,9673,2024-11-16 12:24:22
8.00913,2,1552,196610,11,83,02,00,11,d1,00,5e,36,04,79,96,05,1c,24,05,1a,05,09,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9674,2024-11-16 12:24:22
8.00927,2,1553,196610,11,82,14,0a,24,ef,01,c4,69,08,9b,7a,03,38,59,04,04,06,06,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9675,2024-11-16 12:24:22
8.01009,2,259,196610,10,eb,0c,80,07,1f,0e,fb,0c,65,0f,bb,0f,92,08,ff,0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9676,2024-11-16 12:24:22
8.01175,2,50,196610,15,e1,f3,83,40,8b,01,84,40,37,01,84,40,a8,e3,38,40,7a,7d,ab,40,0a,ee,83,40,b6,ee,83,40,3d,ee,83,40,d6,55,84,40,91,30,85,40,81,01,84,40,2c,e3,83,40,eb,04,84,40,3f,f6,83,40,c5,fd,83,40,9d,0a,84,40,9677,2024-11-16 12:24:22
8.01220,2,1554,196610,11,c7,e4,10,69,2c,08,28,8e,0d,ff,ff,7f,ba,d4,06,49,11,05,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9678,2024-11-16 12:24:22
8.01233,2,1555,196610,11,00,00,80,a2,02,05,bf,00,23,fa,57,06,51,bb,05,f4,ff,ff,00,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9679,2024-11-16 12:24:22
